
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
MCD,"McDonald's Corporation",10445325,STOCHF[14_3]_K_crosses_D_line,Buy,$192.18,$193.02,$190.50,"1:2_ATR[20]",100.0%,1.72%,1.63%,18.93,15.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/MCD/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_MCD_1:2_ATR[20]_m24/tp/Ticker/
ZTS,"Zoetis Inc.",4420440,CCI[20]_crosses_100_(-100)_levels,Buy,$120.25,$121.09,$117.72,"1:3_ATR[20]",100.0%,1.98%,1.87%,21.21,17.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ZTS/sn/CCI[20]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_100_(-100)_levels_Buy_ZTS_1:3_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",2581634,STOCHF[21_3]_K_crosses_D_line,Buy,$44.30,$45.14,$41.77,"1:3_ATR[20]",100.0%,1.99%,1.98%,22.83,16.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_WTR_1:3_ATR[20]_m24/tp/Ticker/
AGYS,"Agilysys, Inc.",78712,CDLHAMMER_reversal,Buy,$24.35,$25.19,$21.82,"1:3_ATR[20]",100.0%,3.06%,2.66%,11.01,21.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/AGYS/sn/CDLHAMMER_reversal/sg/Buy/bk/CDLHAMMER_reversal_Buy_AGYS_1:3_ATR[20]_m24/tp/Ticker/
AHT,"Ashford Hospitality Trust Inc",1154844,EMA[50]_price_crossover,Buy,$3.02,$3.86,$1.34,"1:2_ATR[20]",100.0%,3.26%,2.92%,15.70,16.00,4.1,https://arizet.com/quantumstocks/#v/pl/tk/AHT/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_AHT_1:2_ATR[20]_m24/tp/Ticker/
AHT,"Ashford Hospitality Trust Inc",1154844,EMA[50]_price_crossover,Buy,$3.02,$3.86,$0.49,"1:3_ATR[20]",100.0%,3.26%,2.92%,15.70,16.00,4.1,https://arizet.com/quantumstocks/#v/pl/tk/AHT/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_AHT_1:3_ATR[20]_m24/tp/Ticker/
AMGN,"Amgen Inc.",2980472,CDLHARAMI_reversal,Buy,$215.08,$215.92,$212.55,"1:3_ATR[20]",100.0%,2.02%,1.91%,19.04,26.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/AMGN/sn/CDLHARAMI_reversal/sg/Buy/bk/CDLHARAMI_reversal_Buy_AMGN_1:3_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",2581634,STOCHF[21_3]_K_crosses_D_line,Buy,$44.30,$45.14,$42.62,"1:2_ATR[20]",100.0%,1.99%,1.98%,22.83,16.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_WTR_1:2_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",2581634,STOCHF[14_3]_K_crosses_D_line,Buy,$44.30,$45.14,$41.77,"1:3_ATR[20]",100.0%,1.89%,1.80%,20.12,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_WTR_1:3_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",2581634,STOCHF[14_3]_K_crosses_D_line,Buy,$44.30,$45.14,$42.62,"1:2_ATR[20]",100.0%,1.89%,1.80%,20.12,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_WTR_1:2_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",2581634,RSI[5]_crosses_back_70_30_levels,Buy,$44.30,$45.14,$41.77,"1:3_ATR[20]",100.0%,1.69%,1.72%,16.84,21.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_WTR_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",3336012,AROONOSC[10]_crosses_0_level,Buy,$3.69,$4.54,$1.17,"1:3_ATR[20]",100.0%,4.65%,4.42%,28.69,25.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/AROONOSC[10]_crosses_0_level/sg/Buy/bk/AROONOSC[10]_crosses_0_level_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",3336012,STOCHRSI[9_5_3]_D_crosses_50_level,Buy,$3.69,$4.54,$1.17,"1:3_ATR[20]",100.0%,4.71%,4.58%,19.68,26.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/STOCHRSI[9_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[9_5_3]_D_crosses_50_level_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
BIOS,"Option Care Health, Inc.",850163,BBANDS[20_2_2]_breakout,Buy,$3.75,$4.59,$1.22,"1:3_ATR[20]",100.0%,4.66%,4.65%,28.04,17.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/BIOS/sn/BBANDS[20_2_2]_breakout/sg/Buy/bk/BBANDS[20_2_2]_breakout_Buy_BIOS_1:3_ATR[20]_m24/tp/Ticker/
