ARIZET QUANTUMSTOCKS CUSTOM SCREEN
BUY/SELL signals from Models with 75%+ success rates. 10K+ daily volume.

Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
AMT,"American Tower Corporation (REIT)",1669568,CCI[10]_crosses_100_(-100)_levels,Buy,$231.74,$232.94,$228.13,"1:3_ATR[20]",91.4%,1.34%,1.68%,4.27,35.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/AMT/sn/CCI[10]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[10]_crosses_100_(-100)_levels_Buy_AMT_1:3_ATR[20]_m24/tp/Ticker/
AHH,"Armada Hoffler Properties, Inc.",281446,BBANDS[10_2_2]_counter_trend,Buy,$18.34,$19.54,$17.14,"1:1_ATR[20]",84.2%,1.14%,1.73%,2.56,19.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/AHH/sn/BBANDS[10_2_2]_counter_trend/sg/Buy/bk/BBANDS[10_2_2]_counter_trend_Buy_AHH_1:1_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,BBANDS[5_1_1]_counter_trend,Buy,$59.36,n/a,n/a,"exit_after_5_days",75.9%,1.26%,2.00%,1.38,29.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/BBANDS[5_1_1]_counter_trend/sg/Buy/bk/BBANDS[5_1_1]_counter_trend_Buy_AAN_exit_after_5_days_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,BBANDS[5_1_1]_counter_trend,Buy,$59.36,$60.56,$56.95,"1:2_ATR[20]",86.2%,1.74%,2.88%,3.16,29.00,5.9,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/BBANDS[5_1_1]_counter_trend/sg/Buy/bk/BBANDS[5_1_1]_counter_trend_Buy_AAN_1:2_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,BBANDS[5_1_1]_counter_trend,Buy,$59.36,$60.56,$55.75,"1:3_ATR[20]",93.1%,2.29%,2.88%,5.55,29.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/BBANDS[5_1_1]_counter_trend/sg/Buy/bk/BBANDS[5_1_1]_counter_trend_Buy_AAN_1:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,CCI[5]_crosses_100_(-100)_levels,Buy,$59.36,$60.56,$56.95,"1:2_ATR[20]",88.5%,1.90%,2.89%,3.23,26.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/CCI[5]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[5]_crosses_100_(-100)_levels_Buy_AAN_1:2_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,CCI[5]_crosses_100_(-100)_levels,Buy,$59.36,$60.56,$55.75,"1:3_ATR[20]",88.5%,1.79%,2.89%,2.60,26.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/CCI[5]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[5]_crosses_100_(-100)_levels_Buy_AAN_1:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,STOCHRSI[14_5_3]_K_crosses_80_20_levels,Buy,$59.36,$60.56,$56.95,"1:2_ATR[20]",83.9%,1.61%,2.81%,3.09,31.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/STOCHRSI[14_5_3]_K_crosses_80_20_levels/sg/Buy/bk/STOCHRSI[14_5_3]_K_crosses_80_20_levels_Buy_AAN_1:2_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,STOCHRSI[14_5_3]_K_crosses_80_20_levels,Buy,$59.36,$60.56,$55.75,"1:3_ATR[20]",90.3%,1.91%,2.81%,3.78,31.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/STOCHRSI[14_5_3]_K_crosses_80_20_levels/sg/Buy/bk/STOCHRSI[14_5_3]_K_crosses_80_20_levels_Buy_AAN_1:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",892665,STOCHRSI[21_5_3]_K_crosses_80_20_levels,Buy,$59.36,$60.56,$56.95,"1:2_ATR[20]",83.9%,1.65%,2.81%,3.14,31.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/STOCHRSI[21_5_3]_K_crosses_80_20_levels/sg/Buy/bk/STOCHRSI[21_5_3]_K_crosses_80_20_levels_Buy_AAN_1:2_ATR[20]_m24/tp/Ticker/
