ARIZET QUANTUMSTOCKS CUSTOM SCREEN
BUY/SELL signals from Models with 75%+ success rates. 10K+ daily volume.

Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
UGI,"UGI Corporation",1031670,CCI[5]_crosses_back_100_(-100)_levels,Buy,$48.25,$48.58,$47.59,"1:2_ATR[20]",83.7%,0.93%,1.54%,3.61,43.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/UGI/sn/CCI[5]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[5]_crosses_back_100_(-100)_levels_Buy_UGI_1:2_ATR[20]_m24/tp/Ticker/
AAC,"AAC Holdings, Inc.",303548,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$0.50,$0.83,$0.17,"1:1_ATR[20]",75.0%,6.14%,5.21%,2.60,28.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/AAC/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_AAC_1:1_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",8184859,CMO[9]_crosses_0_level,Buy,$27.07,$27.40,$26.40,"1:2_ATR[20]",75.0%,0.92%,2.95%,1.06,28.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_AAL_1:2_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",8184859,CMO[9]_crosses_0_level,Buy,$27.07,$27.40,$26.07,"1:3_ATR[20]",82.1%,1.42%,3.06%,1.59,28.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_AAL_1:3_ATR[20]_m24/tp/Ticker/
ZTS,"Zoetis Inc.",1464150,WMA[5]_price_crossover,Buy,$126.43,$126.76,$125.43,"1:3_ATR[20]",90.1%,1.50%,1.73%,4.99,71.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/ZTS/sn/WMA[5]_price_crossover/sg/Buy/bk/WMA[5]_price_crossover_Buy_ZTS_1:3_ATR[20]_m24/tp/Ticker/
ZTS,"Zoetis Inc.",1464150,WMA[5]_price_crossover,Buy,$126.43,$126.76,$125.77,"1:2_ATR[20]",84.5%,1.32%,1.73%,4.41,71.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/ZTS/sn/WMA[5]_price_crossover/sg/Buy/bk/WMA[5]_price_crossover_Buy_ZTS_1:2_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",117738,EMA[5]_price_crossover,Buy,$45.12,$45.45,$44.12,"1:3_ATR[20]",80.6%,0.98%,2.67%,1.89,67.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/EMA[5]_price_crossover/sg/Buy/bk/EMA[5]_price_crossover_Buy_AAON_1:3_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",117738,SMA[10]_price_crossover,Buy,$45.12,$45.45,$44.46,"1:2_ATR[20]",76.1%,1.10%,2.64%,2.11,46.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_AAON_1:2_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",117738,SMA[10]_price_crossover,Buy,$45.12,$45.45,$44.12,"1:3_ATR[20]",80.4%,0.98%,2.68%,1.53,46.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_AAON_1:3_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",117738,TRIMA[10]_price_crossover,Buy,$45.12,$45.45,$44.46,"1:2_ATR[20]",75.0%,0.99%,2.62%,1.83,44.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_AAON_1:2_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",117738,TRIMA[10]_price_crossover,Buy,$45.12,$45.45,$44.12,"1:3_ATR[20]",79.5%,0.86%,2.66%,1.30,44.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_AAON_1:3_ATR[20]_m24/tp/Ticker/
