,date,days,exit,mean,median,model,name,price,signal,stop_loss,success,take_profit,ticker,trades,tscore,volume
0,2019-11-22T00:00:00.000Z,6.666666666666667,1:3_ATR[20],0.027296438278923543,0.02655413975175262,CMO[14]_crosses_0_level,John Bean Technologies Corporation,106.22,Buy,104.20657427291397,1.0,106.89114190902868,JBT,21,16.88459520852453,95621
1,2019-11-22T00:00:00.000Z,10.421052631578947,1:3_ATR[20],0.031195671190654667,0.030582489171560746,MFI[9]_crosses_70_30_levels,"Advance Auto Parts, Inc.",157.87,Buy,155.85657427291397,1.0,158.54114190902868,AAP,19,11.684183569438693,970589
2,2019-11-22T00:00:00.000Z,6.333333333333333,1:3_ATR[20],0.015603415383045716,0.015983702657588035,CMO[21]_crosses_0_level,"American Electric Power Company, Inc.",91.54,Buy,89.52657427291398,1.0,92.21114190902868,AEP,15,30.863388905262145,2509705
3,2019-11-22T00:00:00.000Z,11.666666666666666,1:3_ATR[20],0.035253921535622325,0.036245379661321984,RSI[5]_crosses_back_80_20_levels,"ATN International, Inc.",54.48,Buy,52.466574272913974,1.0,55.151141909028674,ATNI,15,13.781321092193531,54545
4,2019-11-22T00:00:00.000Z,13.066666666666666,2:2_ATR[20],0.10113315822532938,0.10289717554856058,EMA[50]_price_crossover,"Alteryx, Inc.",105.36,Buy,104.01771618194265,1.0,106.70228381805735,AYX,15,15.808432446106075,1121000
5,2019-11-22T00:00:00.000Z,6.2,1:2_ATR[20],0.05360755051699389,0.05144858777428039,EMA[50]_price_crossover,"Alteryx, Inc.",105.36,Buy,104.01771618194265,1.0,106.03114190902868,AYX,15,25.618660220679832,1121000
6,2019-11-22T00:00:00.000Z,6.2,1:3_ATR[20],0.05360755051699389,0.05144858777428039,EMA[50]_price_crossover,"Alteryx, Inc.",105.36,Buy,103.34657427291397,1.0,106.03114190902868,AYX,15,25.618660220679832,1121000
7,2019-11-22T00:00:00.000Z,13.066666666666666,2:3_ATR[20],0.10113315822532938,0.10289717554856058,EMA[50]_price_crossover,"Alteryx, Inc.",105.36,Buy,103.34657427291397,1.0,106.70228381805735,AYX,15,15.808432446106075,1121000
8,2019-11-22T00:00:00.000Z,28.875,exit_after_20_days,0.04005704734214529,0.029551613693739074,BBANDS[50_2_2]_counter_trend,Banco De Chile,21.85,Buy,,1.0,,BCH,16,4.999087568646283,236619
9,2019-11-22T00:00:00.000Z,7.130434782608695,1:3_ATR[20],0.021018811127071206,0.02108029909885123,EMA[100]_price_crossover,"Becton, Dickinson and Company",249.89,Buy,247.87657427291396,1.0,250.56114190902866,BDX,23,46.644348378352,939859
